episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
347,0.07513760619947382,172,-7.301461582035981,0.07513760619947382,184
55,0.07495255997020743,172,-7.297921544821688,0.07495255997020743,185
32,0.07153236462731863,191,-7.2817999280560075,0.07153236462731863,186
161,0.07020958022287056,166,-7.303145847167356,0.07020958022287056,187
251,0.06870692236198736,170,-7.301842207067153,0.06870692236198736,188
74,0.06635050598337464,160,-7.305618560314178,0.06635050598337464,189
255,0.06337982734281081,192,-7.291633953650792,0.06337982734281081,190
390,0.06170539551459505,195,-7.308901662908049,0.06170539551459505,191
235,0.06060330039967494,180,-7.3049796228055595,0.06060330039967494,192
86,0.059242844275431236,166,-7.310942786764428,0.059242844275431236,193
329,0.05865973699683545,187,-7.312101151641465,0.05865973699683545,194
308,0.057261068731009244,175,-7.313522473289853,0.057261068731009244,195
277,0.05255681017320654,155,-7.320776197987218,0.05255681017320654,196
358,0.04726445523441047,156,-7.322394179482746,0.04726445523441047,197
16,0.04321669354893685,173,-7.3164934882309165,0.04321669354893685,198
357,0.04269787073016044,182,-7.290461593495184,0.04269787073016044,199
47,0.04215267902821432,176,-7.325489677263028,0.04215267902821432,200
22,0.03980901991719118,169,-7.327900327874358,0.03980901991719118,201
262,0.03834234938174304,195,-7.32809057398739,0.03834234938174304,202
361,0.03404436207673487,175,-7.331828940255301,0.03404436207673487,203
95,0.03369841122382171,177,-7.332115686994936,0.03369841122382171,204
364,0.03308578310519551,188,-7.331384893850231,0.03308578310519551,205
134,0.026298099114508054,190,-7.33816236278467,0.026298099114508054,206
386,0.020833055654278104,143,-7.345898266994592,0.020833055654278104,207
78,0.020129958287036103,202,-7.3433469648014995,0.020129958287036103,208
142,0.018975715623609907,167,-7.34431882199651,0.018975715623609907,209
176,0.017525208929027442,199,-7.345521097007508,0.017525208929027442,210
307,0.015487870931619142,166,-7.347209776261725,0.015487870931619142,211
338,0.014054945792272424,180,-7.348166370391846,0.014054945792272424,212
206,0.013810002765341611,177,-7.350248913306975,0.013810002765341611,213
136,0.007348372170311788,167,-7.353956326277195,0.007348372170311788,214
