episode_idx,deminf_score,num_score_samples,raw_mean,raw_std,rank,selected
360,0.051686522796973465,247,-7.34687430012403,0.6486129481421798,160,False
354,0.0496391104886471,234,-7.345940050576148,0.8705164187153606,161,False
394,0.04526446029877457,237,-7.350758340623643,0.6478990072453968,162,False
333,0.04356315206039316,232,-7.352185669986681,0.7719652308167672,163,False
183,0.042077854992423905,238,-7.3543277474678534,0.7379067979168803,164,False
45,0.041170815054407894,256,-7.35837990231812,0.8084229627903512,165,False
380,0.03897689755996992,232,-7.355266340847673,0.7936296330549211,166,False
130,0.030657742952931485,242,-7.363523732860554,0.8737098265874719,167,False
143,0.03026864885033356,276,-7.372055870323365,0.9297362856153563,168,False
248,0.02934843799200737,230,-7.3644403271053145,0.6646372988257524,169,False
162,0.028305496664068126,249,-7.366808357647305,0.758546134178753,170,False
245,0.027408187284751633,240,-7.370502644115024,0.8674353581410038,171,False
142,0.025003862730624705,239,-7.368693943635523,0.519236519581511,172,False
47,0.022003638547693327,220,-7.370213204441648,0.8439792873586031,173,False
256,0.01053280724856739,221,-7.380614921518041,0.7051341840155485,174,False
288,0.010402363475213523,212,-7.380727055687575,0.6738944442983356,175,False
165,0.009468778573719267,260,-7.38276274571052,0.7031291255397774,176,False
25,0.00836713717503125,221,-7.382476609576701,0.6477056692566756,177,False
108,0.0036178789364925425,242,-7.388820224557041,0.873561670415432,178,False
9,0.003493670203303206,227,-7.387017692588324,0.8272089869590982,179,False
58,0.003452075216865896,241,-7.388971022055851,0.768786520852837,180,False
366,0.0029369742672252404,244,-7.387596719903373,0.7471982798517537,181,False
115,0.0027104923293470827,229,-7.387716913847944,0.6307464912000597,182,False
88,-0.00014776757205731133,259,-7.3940477340531325,0.8850814464735806,183,False
159,-0.0006323852174062565,252,-7.39029810983668,0.8822560514160276,184,False
53,-0.001021063171442827,222,-7.390547045000322,0.6843538942469748,185,False
78,-0.0011039162397580727,261,-7.392949687719041,0.7140923007737872,186,False
392,-0.0021782855209530757,226,-7.393672874895168,0.774689628352786,187,False
172,-0.002533872346551053,238,-7.391847510297759,0.6203740591851962,188,False
41,-0.003681328935050821,221,-7.392833905342298,0.7143767617045271,189,False
2,-0.007626972380259025,232,-7.396923989400096,0.6946135088570685,190,False
150,-0.0081015593283318,270,-7.398158147599962,0.7495739689795531,191,False
225,-0.00865974700700512,246,-7.406730252552808,1.0648659606597102,192,False
105,-0.014822844195330628,246,-7.404686670639328,0.6989228189943629,193,False
342,-0.020426516933904997,218,-7.40722867254088,0.8218832820557693,194,False
85,-0.022290208693853935,245,-7.40956901628144,0.641158543088397,195,False
182,-0.022591598149444822,235,-7.409096665754387,0.6098270897199939,196,False
26,-0.0242760212958475,214,-7.410537845249117,0.644919706294813,197,False
270,-0.024867060552186685,215,-7.411045923898387,0.7934054347177831,198,False
171,-0.03205719225676407,227,-7.417106129174366,0.8091907105629734,199,False
44,-0.03459853524718765,242,-7.419691385973255,0.6139074688623927,200,False
215,-0.036859802349750385,240,-7.421355317036311,0.7340058667056413,201,False
50,-0.0388875490592176,210,-7.421513179748777,0.7690677996393943,202,False
46,-0.03930096817121458,231,-7.424926057350412,0.7585724077364615,203,False
117,-0.040277663084779265,260,-7.425711170220986,0.8197292626092049,204,False
27,-0.041832083037443325,265,-7.429013505971657,0.7799804707675505,205,False
95,-0.044146040476450606,250,-7.430263438542684,0.7889961678422514,206,False
296,-0.04616939309724537,232,-7.429033397258014,0.6666848906182765,207,False
